;avg_note_duration;avg_pitch;note_duration_std;pitch_std;weighted_avg_pitch_freq;587.3295358348153;2.0;4.0;0.5;1.5;0.25;0.0;class_label;783.990871963499
0;0.9656160458452722;295.6587632366469;0.5474279336593574;130.5264701625565;291.0320432056632;0.03151862464183381;0.10601719197707736;0.0;0.3925501432664757;0.020057306590257885;0.0;0.0;baroque;0.0
1;1.8395415472779366;323.76514174049294;1.4305952100963482;129.32075052090394;577.4976794843813;0.02722063037249284;0.2535816618911175;0.15472779369627507;0.2922636103151863;0.025787965616045846;0.0;0.0;baroque;0.0
2;1.1594488188976375;294.9041073886065;0.9567000015939092;136.930397805669;329.894928443302;0.023622047244094488;0.09645669291338584;0.06889763779527561;0.3307086614173229;0.009842519685039372;0.05118110236220473;0.0;baroque;0.0
3;0.8496361301369864;353.2145827110615;0.7485664283482747;162.05974355991384;287.6548083648245;0.0547945205479452;0.10231164383561643;0.009417808219178082;0.421875;0.031892123287671235;0.1735873287671233;0.0006421232876712327;baroque;0.014554794520547944
4;0.5092239185750637;322.89472585947016;0.278572393390299;155.0740029496787;162.57012665189475;0.0267175572519084;0.0178117048346056;0.0;0.6666666666666666;0.0038167938931297713;0.2340966921119593;0.0012722646310432573;baroque;0.0063613231552162855
5;0.8799585169821105;320.92659384677614;0.6374820821576113;180.45842165554242;279.6972186420415;0.04848327715841328;0.0627430645579466;0.009074410163339385;0.4884625356494685;0.00311122634171636;0.0;0.0;baroque;0.009592947886958778
6;0.5609683203825463;316.93055435249437;0.4225992148906204;180.69323210797074;180.01627903696163;0.04722056186491333;0.03347280334728033;0.002390914524805738;0.4632396891811118;0.01852958756724447;0.3436939629408249;0.0;baroque;0.013150029886431559
7;1.7610410094637223;333.3129621395876;0.8139630365174124;193.75477886851183;632.1949387034432;0.007886435331230283;0.5851735015772871;0.02996845425867508;0.0015772870662460567;0.0;0.0;0.0;baroque;0.012618296529968456
8;1.3793103448275863;314.35921623829614;0.6863426192816601;144.32782056169248;426.18804468592333;0.0421455938697318;0.1724137931034483;0.0;0.057471264367816084;0.057471264367816084;0.0;0.0;baroque;0.0038314176245210726
9;0.4507692307692308;370.778995050465;0.3262506895788733;181.57954121882847;159.32560350302222;0.04230769230769231;0.006923076923076922;0.002307692307692308;0.3419230769230769;0.0007692307692307692;0.4934615384615385;0.0;baroque;0.018461538461538463
10;0.5366419294990723;423.3635081721378;0.2976541902593465;247.54222344311174;211.167606317299;0.0575139146567718;0.00453514739229025;0.0;0.5328798185941043;0.007215007215007216;0.26303854875283444;0.0;baroque;0.04205318491032775
11;0.4038796102992345;350.0123264106066;0.20139712285519515;185.37664269875583;135.24733546264642;0.04836464857341684;0.0;0.0;0.4558107167710509;0.009742519137091165;0.48851774530271397;0.0010438413361169103;baroque;0.02192066805845512
12;0.43369690011481055;271.7396427361772;0.3803187616777223;111.00725895083258;121.4636629679809;0.009184845005740528;0.02066590126291619;0.003444316877152698;0.2743972445464983;0.003444316877152698;0.6033295063145809;0.0;baroque;0.0
13;0.8846052631578948;355.987014143442;0.7146768515053236;150.5020218024119;321.36374639440635;0.034078947368421056;0.09302631578947368;0.006973684210526316;0.3888157894736842;0.01855263157894737;0.13657894736842105;0.0;baroque;0.006973684210526316
14;0.4196298984034833;440.24027696800033;0.2576244978505204;206.10099977133962;171.33391132269722;0.08018867924528301;0.002177068214804064;0.001451378809869376;0.4274310595065313;0.001088534107402032;0.4902031930333818;0.0;baroque;0.028301886792452824
15;0.4710144927536232;443.51441926106764;0.32966489721229303;253.72549889675503;196.5631094211857;0.034255599472990776;0.0;0.006587615283267457;0.619235836627141;0.0;0.30566534914361;0.0;baroque;0.03293807641633729
16;0.5405576679340938;478.0493831005995;0.34690767670197825;212.0291788708509;242.29451096984027;0.10519645120405577;0.01774397972116603;0.0;0.3498098859315589;0.0012674271229404306;0.4005069708491762;0.0;baroque;0.044359949302915085
17;1.6620521172638436;297.8224453577216;1.051213672955633;140.4974459781133;510.28165967337634;0.008686210640608035;0.4489685124864278;0.08794788273615635;0.2285559174809989;0.005971769815418024;0.05971769815418024;0.0;baroque;0.006514657980456025
18;0.4644112478031634;198.3392078575771;0.5002985976022384;64.02947172484726;85.86349426984997;0.0;0.0;0.015817223198594032;0.4868189806678384;0.0;0.20035149384885767;0.0;baroque;0.0
19;0.7043580683156655;324.189754714593;0.3799198278008421;146.86102646193916;230.23869029034043;0.0800942285041225;0.0447585394581861;0.0;0.5535924617196702;0.002355712603062426;0.08480565371024736;0.0;baroque;0.0
20;2.7154300168634062;303.85171755595854;1.3356278976020162;132.6840362423033;820.7807428448401;0.025295109612141653;0.5354131534569984;0.2580101180438449;0.0025295109612141647;0.0;0.0;0.0;baroque;0.0004215851602023609
21;0.7204390142886726;342.49697090797616;0.4818684232468097;156.91469434773984;244.8742680930953;0.04472975771381239;0.058604265893559736;0.0031062331745703047;0.5127355560157383;0.015531165872851522;0.1356388486229033;0.002277904328018223;baroque;0.008283288465520811
22;0.7204390142886726;342.49697090797616;0.4818684232468097;156.91469434773984;244.8742680930953;0.04472975771381239;0.058604265893559736;0.0031062331745703047;0.5127355560157383;0.015531165872851522;0.1356388486229033;0.002277904328018223;baroque;0.008283288465520811
23;1.2870056497175142;268.2761796001185;0.7801206374706597;117.6073282157362;351.2044699300456;0.015819209039548022;0.22372881355932206;0.03728813559322034;0.2440677966101695;0.1016949152542373;0.0;0.0;baroque;0.0
24;1.2901408450704226;319.47275417988703;0.9637668073947688;125.55959081224829;399.7396583971855;0.015023474178403756;0.2431924882629108;0.04788732394366197;0.29577464788732394;0.02816901408450705;0.009389671361502348;0.0;baroque;0.0
25;0.8925192029388845;377.5321953951831;0.6858874865935056;208.07171081135115;330.0161503524382;0.059111655348992535;0.12267616609150618;0.014137815874429478;0.4321496159412223;0.021373705888901258;0.12167427362796393;0.0002226427696760548;baroque;0.01603027941667594
26;0.6017156862745098;502.7291073694138;0.4348591134809873;239.27477069469703;282.4907894538882;0.09838935574229693;0.0;0.0;0.4957983193277311;0.057422969187675074;0.2752100840336135;0.0;baroque;0.055322128851540614
27;0.6252371916508539;485.7091386159526;0.3273849736468097;315.5847431490373;299.3512938402918;0.09392789373814042;0.0118595825426945;0.0;0.5991461100569261;0.03415559772296016;0.1351992409867173;0.00094876660341556;baroque;0.016603415559772294
28;0.4888119768190599;326.9702654321165;0.4112467170261641;209.98196171232263;150.7077351762363;0.04088860270444301;0.015775917578879587;0.005795235028976175;0.4253058596265293;0.013200257566001287;0.4488087572440438;0.0;baroque;0.03316162266580811
29;0.6657397107897665;395.53207771082674;0.5293050442926066;233.88921695365227;251.4153605424673;0.03670745272525028;0.048943270300333706;0.008898776418242492;0.5139043381535039;0.03225806451612903;0.20467185761957726;0.0;baroque;0.016685205784204675
30;2.1811391223155927;390.7100094909487;1.3161919898433159;171.78204877560077;815.542745490352;0.05975723622782447;0.4220354808590103;0.1942110177404295;0.161531279178338;0.004668534080298786;0.0;0.0;baroque;0.014005602240896364
31;0.6702044025157232;290.7067376930504;0.5643710996266778;194.75636400053799;181.35775976078412;0.017295597484276733;0.030660377358490563;0.016509433962264147;0.7586477987421382;0.017295597484276726;0.061320754716981125;0.0;baroque;0.010220125786163518
32;0.6228173666823974;422.22982463158934;0.41954057004151896;252.47050741834053;236.15935270326167;0.04436054742803209;0.031146767343086364;0.0;0.5077866918357716;0.008966493629070316;0.2302973100519113;0.0;baroque;0.0434167059933931
33;1.1729594063727629;341.23826470793875;0.6403438946840186;140.70723085905797;396.5084603291755;0.02007856831078132;0.15408118725447406;0.02182453077258839;0.16542994325622;0.09733740724574423;0.02357049323439546;0.0;baroque;0.0
34;0.936474609375;371.86567528813316;0.6558227825729863;172.64325086853336;339.61342469153334;0.0478515625;0.0791015625;0.0056640625;0.43515625;0.05078125;0.0416015625;0.0;baroque;0.0115234375
35;0.4577105679620186;392.11690139443436;0.2947954931647672;205.91300600704938;166.36332073383915;0.05820291893792861;0.006857745735888869;0.0008791981712678037;0.45155618076314397;0.008088623175663794;0.3836820819412696;0.0;baroque;0.025672586601019873
36;0.57734375;321.31390721204036;0.25488273766761355;160.14399471406566;181.70071695006095;0.01640625;0.0;0.0;0.8250000000000001;0.04765625;0.033593750000000006;0.0015625000000000005;baroque;0.00078125
37;0.5880179125605706;347.00407656386176;0.5168570729409814;194.8862492080262;197.7567010956852;0.043501932814286486;0.0209070615778298;0.0031033919529591114;0.3569989655360157;0.014264713889040125;0.3803016279196385;0.0001633364185767953;baroque;0.028257200413785582
38;0.5511911470072627;363.2520905935543;0.44912901781193815;217.4336170235546;187.30301757427247;0.05897821187077385;0.018501126972201357;0.005447032306536439;0.4193275732531931;0.008827948910593537;0.2600488354620586;0.003099173553719009;baroque;0.019534184823441023
39;1.141255605381166;362.09929687110815;0.6416082946192211;147.7218806355531;410.1450154149226;0.08594917787742899;0.11285500747384156;0.0;0.2458893871449925;0.06053811659192825;0.0;0.0;baroque;0.0
40;1.3504736129905277;292.9150735362549;0.8867559083051041;125.12902970568628;392.46120726270897;0.03247631935047361;0.22192151556156967;0.06765899864682004;0.2097428958051421;0.05412719891745603;0.0027063599458728017;0.0;baroque;0.0
41;1.6560150375939853;156.75278112822625;1.4879612457812212;45.470982557644845;245.78136624847568;0.0;0.2988721804511279;0.0968045112781955;0.0667293233082707;0.014097744360902257;0.17387218045112784;0.0;baroque;0.0
42;1.6651205936920224;179.9239613696117;1.4260069626205614;47.14291613734172;285.8399916368837;0.0;0.29684601113172543;0.0927643784786642;0.033395176252319116;0.00927643784786642;0.2411873840445269;0.0;baroque;0.0
43;1.4430641821946169;324.28686882652187;1.2051771216013731;146.09888321741462;477.87752281905614;0.0391304347826087;0.2289855072463768;0.0968944099378882;0.1968944099378882;0.029813664596273288;0.11697722567287785;0.0;baroque;0.0057971014492753615
44;1.7906712172923778;327.3704649549415;1.4286136162721461;147.8037615593776;556.65690557972;0.04209328782707622;0.2992036405005688;0.1353811149032992;0.24687144482366324;0.020477815699658702;0.004550625711035267;0.0;baroque;0.0034129692832764505
45;1.4052539404553417;302.28483605420064;0.9724639100526434;118.6884150613261;420.3072387195237;0.018213660245183887;0.2532399299474605;0.04605954465849388;0.19702276707530644;0.053940455341506134;0.009457092819614713;0.0;baroque;0.0
46;1.3832460732984293;316.8185419888441;1.0184075122041767;125.00579002681313;424.3301173081473;0.02408376963350785;0.24188481675392676;0.061780104712041886;0.22198952879581155;0.014659685863874347;0.0041884816753926715;0.0;baroque;0.0
47;1.3504018369690012;345.63385241449237;1.0824279377233477;169.03199003240962;454.2670484846148;0.04661308840413318;0.21308840413318025;0.05533869115958668;0.19632606199770375;0.033524684270952926;0.10034443168771527;0.0;baroque;0.002755453501722159
48;0.7160433070866141;434.478715898571;0.5951494888975332;204.6162316690173;268.2534041713563;0.06692913385826772;0.0;0.0;0.2828083989501312;0.13976377952755908;0.3556430446194226;0.0013123359580052493;baroque;0.04133858267716537
49;1.3513333333333333;322.846806706567;0.8328054327926114;153.32040620506163;421.7543633735588;0.052000000000000005;0.21600000000000005;0.05066666666666665;0.15466666666666667;0.044;0.008;0.0;baroque;0.0013333333333333333
50;0.9980842911877394;262.4614322141107;0.5804494960081096;113.16329237704524;263.27411730996033;0.0038314176245210726;0.019157088122605363;0.0;0.28160919540229884;0.0;0.0038314176245210726;0.0;baroque;0.0
51;1.3790186125211503;308.34009807646186;1.0223598582967837;130.02842802772147;416.12128096082733;0.030456852791878174;0.2098138747884941;0.08629441624365483;0.09475465313028764;0.0338409475465313;0.10998307952622674;0.0;baroque;0.0
52;1.0838709677419356;365.9583571032297;0.8626225909995345;128.41047072740315;369.4498405964585;0.057142857142857134;0.17142857142857146;0.025806451612903226;0.4294930875576036;0.027649769585253458;0.0;0.0;baroque;0.0
53;0.4265395894428152;416.70638915811736;0.3392562017514358;215.4216033567729;177.5148906666172;0.06627565982404691;0.002346041055718475;0.0;0.3700879765395895;0.007624633431085044;0.5501466275659824;0.0;baroque;0.044574780058651065
54;3.4617431803060548;332.2441788308824;2.6760672295262893;145.00472870321514;1131.1818330802196;0.04590818363273453;0.1520292747837658;0.3995342648037259;0.08050565535595476;0.0049900199600798395;0.00332667997338656;0.0;baroque;0.0013306719893546241
55;0.9216384683882458;339.3793853658868;0.7307817848805739;158.63580013018014;301.56565534258067;0.05164737310774711;0.1246660730186999;0.020480854853072127;0.4283170080142476;0.015138023152270703;0.08993766696349065;0.0;baroque;0.0035618878005342827
56;0.4650426169085465;363.8734855260552;0.3130212033922639;192.70335360020343;163.27307768917208;0.05597788527988943;0.01796821008984105;0.0;0.401520387007602;0.0;0.4167242570836213;0.0;baroque;0.020041465100207326
57;0.5297880589299561;483.9822924239303;0.4964020004338395;229.28313036999057;234.53662741626368;0.13672783665029722;0.018092530369604547;0.011372447660894288;0.3592659601964332;0.0007753941586973378;0.45670715947273205;0.0;baroque;0.0400620315326958
58;0.5134877384196185;477.8999981457237;0.4542285003207137;231.62924098322966;217.66160391730133;0.14713896457765668;0.013623978201634877;0.008719346049046322;0.3569482288828338;0.003269754768392371;0.4626702997275205;0.0;baroque;0.023978201634877374
59;1.2012420275260154;388.25872391457807;0.8499561437451241;200.43862107746492;453.61463691566587;0.05303793219201074;0.09600537092984224;0.0;0.3665659617321249;0.0023497818059751603;0.0;0.0;baroque;0.010406176569318564
60;0.8058097890966972;340.9956158475078;0.6131387991792467;146.6206832326174;275.5905926594539;0.029048945483485876;0.10187027457222443;0.0;0.017111022682053324;0.004377238360525269;0.33744528452049344;0.0;baroque;0.0015917230401910067
61;0.5745547073791348;395.4475779340293;0.280473731715958;171.44896653525186;224.67030505428448;0.057506361323155224;0.006106870229007634;0.0;0.5562340966921121;0.0;0.20305343511450386;0.0;baroque;0.01628498727735369
62;0.5126564277588168;304.9420853868352;0.3371068219061059;146.6877459776052;149.30365510984782;0.03526734926052332;0.0;0.0;0.3310580204778157;0.048919226393629126;0.4522184300341297;0.0;baroque;0.0011376564277588172
63;1.6511758118701008;409.3686059650344;1.4168207495231837;201.15729285541275;649.8113572769571;0.05599104143337066;0.1780515117581187;0.06159014557670772;0.2441209406494961;0.007838745800671894;0.0;0.0;baroque;0.034714445688689824
64;0.5932080924855492;390.1975210830632;0.33435962008210274;173.4990356283726;214.22586627040963;0.04841040462427745;0.007947976878612716;0.0;0.35621387283236994;0.0050578034682080926;0.3179190751445087;0.0;baroque;0.004335260115606937
65;0.39228940217391306;390.83709710315634;0.44443231991961984;192.4627001752568;140.8517434359167;0.05543478260869565;0.005434782608695652;0.005163043478260868;0.17798913043478262;0.06331521739130434;0.4342391304347826;0.0;baroque;0.00543478260869565
66;0.3630592503022975;411.55978522517364;0.19221222179260936;148.9937900369024;139.9756574255787;0.013301088270858524;0.003627569528415962;0.0;0.34099153567110035;0.0;0.6178960096735188;0.0060459492140266;baroque;0.0241837968561064
67;0.5812441968430826;272.26611574182516;0.348782379648178;93.82327428399252;162.26825865395548;0.0027855153203342623;0.0;0.0;0.5691736304549675;0.09192200557103064;0.2311977715877437;0.0;baroque;0.0
68;0.5842056650246306;400.3285440403154;0.4301036472259565;174.0444010835133;224.78005533435996;0.07219827586206896;0.035098522167487683;0.002309113300492611;0.4510467980295567;0.019088669950738917;0.3232758620689655;0.0;baroque;0.024784482758620687
69;0.6351646586345381;394.27412019302574;0.4006599220726621;182.1461876677625;244.28803173986492;0.05098795180722891;0.022843373493975902;0.0;0.5753253012048193;0.0026987951807228914;0.08944578313253013;0.01966265060240964;baroque;0.019951807228915663
70;0.6664310954063605;372.563473836164;0.4444836421620975;183.25066804638888;253.27630253886497;0.04982332155477032;0.05512367491166077;0.0;0.4180212014134275;0.021554770318021204;0.2522968197879859;0.0;baroque;0.023321554770318026
71;0.7010578279266573;388.4022500258069;0.5485851228336728;162.90079731216412;272.1070576961988;0.040056417489421715;0.06346967559943582;0.010437235543018336;0.5433004231311707;0.0005641748942172072;0.09506346967559944;0.0;baroque;0.018053596614950637
72;0.4382004482869036;293.92016757454576;0.20002216217216928;119.15361746633629;128.1746696268277;0.012487992315081652;0.0;0.0;0.6035862952289466;0.010246557796990071;0.1408901697086135;0.0;baroque;0.0
73;0.9034907597535934;359.0950594707374;0.8287246401401361;121.3275344822762;314.6808622840167;0.008213552361396304;0.14989733059548255;0.03696098562628337;0.7474332648870636;0.008213552361396304;0.0;0.0;baroque;0.0
74;0.4081187254474029;424.9880261467948;0.2527966591901894;172.3231989106474;166.00877990685498;0.1110868616324749;0.00960279353993889;0.0;0.3657791357485814;0.0008729812309035355;0.5552160628546486;0.0;baroque;0.007638585770405938
75;1.216312056737589;300.7334369179405;0.6325570490881347;153.70425787148838;365.9607352698722;0.031028368794326237;0.1773049645390071;0.0;0.16843971631205673;0.08333333333333333;0.020390070921985817;0.0;baroque;0.0035460992907801413
76;1.3858921161825726;365.2415518110614;0.965535848033754;208.66767063626773;509.0427294582817;0.06275933609958506;0.3158713692946058;0.052385892116182574;0.2520746887966805;0.0;0.0;0.0;baroque;0.01659751037344399
77;0.5810014727540501;380.08532652620767;0.3254540704708561;163.65134598267167;224.98604403074697;0.055964653902798235;0.01325478645066274;0.0014727540500736375;0.5787923416789397;0.0;0.1958762886597938;0.0;baroque;0.01914580265095729
78;0.6991643454038997;358.85533267335734;0.4247225845493065;142.1928728311151;248.48123839669555;0.03899721448467967;0.016713091922005575;0.008356545961002786;0.6211699164345403;0.0;0.04178272980501393;0.0;baroque;0.0
79;0.7175324675324676;284.74356384381883;0.34389539274850944;105.51843482300188;203.53666345479093;0.0;0.032467532467532464;0.0;0.6168831168831169;0.00974025974025974;0.00974025974025974;0.003246753246753247;baroque;0.0
80;0.5763688760806917;333.25112332588674;0.29268815118480923;143.6960869286291;194.8111597293491;0.033621517771373684;0.013448607108549471;0.0;0.6954851104707013;0.01729106628242075;0.13064361191162344;0.0;baroque;0.009606147934678191
81;0.5598444045481747;352.07016756981636;0.42089042395825804;155.30937620958156;199.79229894846173;0.04727707959305805;0.03351286654697786;0.0023937761819269898;0.4625972471573908;0.016157989228007184;0.34410532615200484;0.0;baroque;0.013165769000598444
82;2.1386623164763456;357.52512349271706;0.8717801346712754;197.95227945565762;760.6325173168871;0.039695486677542136;0.5812941816204459;0.12017400761283305;0.0;0.0;0.0;0.0;baroque;0.011419249592169656
83;0.4595345606113234;544.0090387334128;0.2897225177795412;260.62481014362265;240.56645713237558;0.10593956234803753;0.010072941993747827;0.0010420284821118448;0.4855852726641194;0.0006946856547412298;0.4150746787078846;0.0;baroque;0.05939562348037514
84;0.6459819305753686;374.17507218466966;0.34512848284188424;205.52218163273128;256.0206402492522;0.05064194008559201;0.01688064669519734;0.0014265335235378036;0.6585829766999526;0.02496433666191156;0.07513076557299098;0.0;baroque;0.02710413694721827
85;0.4637780834479597;407.1777876252794;0.22963946044582775;201.24342552471688;183.10209645575102;0.06006419073819349;0.0022925263640531865;0.0;0.5318661164603393;0.0022925263640531865;0.3626776707932141;0.0;baroque;0.032095369096744604
86;0.8357558139534884;450.30939364405833;0.6128948738729068;259.63586134817507;361.3545603169583;0.07340116279069768;0.0566860465116279;0.013808139534883721;0.5901162790697675;0.030523255813953487;0.01453488372093023;0.0;baroque;0.05305232558139536
87;2.29625468164794;228.7480052325354;1.6705661363849489;78.02690977263539;506.8730914483458;0.0;0.15280898876404495;0.3602996254681648;0.17827715355805246;0.035205992509363286;0.03670411985018727;0.0;baroque;0.0
88;4.699763593380615;374.12128153837057;2.5436473395664625;120.30075033876264;1746.1392512298673;0.061465721040189124;0.22222222222222224;0.4657210401891254;0.0;0.0;0.0;0.0;baroque;0.0023640661938534283
89;1.0116507396256054;320.8968414099612;0.7217166090289924;175.3550870166694;313.20687092373834;0.04398481476633067;0.1476633067155387;0.010734389317973558;0.2830213378714492;0.018588820526246896;0.1280272286948554;0.0;baroque;0.01151983243880089
90;0.7789165446559297;306.21160624134836;0.518672421556165;192.12772333415526;276.4617926617352;0.008052708638360176;0.07979502196193265;0.0;0.6002928257686676;0.008784773060029283;0.04099560761346999;0.0;baroque;0.017569546120058566
91;0.8854337152209493;346.30058344284487;0.8096306669099749;190.66942332503;304.8373119234151;0.05237315875613748;0.14402618657937807;0.03600654664484452;0.6350245499181669;0.008183306055646482;0.06710310965630115;0.0;baroque;0.0016366612111292965
92;0.6675700090334237;356.47813262778834;0.42912619281804654;176.0019161556551;217.80953642107727;0.006323396567299007;0.0;0.0;0.4281842818428184;0.16169828364950314;0.2258355916892502;0.0;baroque;0.022583559168925026
93;0.7777777777777778;306.46996553690065;0.5195867147320608;192.0046027260949;276.1256674841421;0.008040935672514621;0.08040935672514621;0.0;0.6001461988304093;0.008040935672514621;0.04312865497076024;0.0;baroque;0.01827485380116959
94;0.8790584415584416;346.82281488638995;0.8096126056700877;189.98413563743267;302.77878167928804;0.05194805194805195;0.1444805194805195;0.03571428571428571;0.6347402597402597;0.006493506493506494;0.07467532467532467;0.0;baroque;0.001623376623376624
95;0.6715909090909091;355.8893867943733;0.42785109549626654;176.2564899199718;218.75123313491073;0.006363636363636364;0.0;0.0;0.4363636363636363;0.16272727272727272;0.2372727272727273;0.0;baroque;0.022727272727272728
96;0.3625180897250362;421.2367720286026;0.21436041752583454;169.03874142096873;130.18695907663286;0.04052098408104197;0.004341534008683068;0.0;0.34008683068017365;0.0028943560057887122;0.08972503617945007;0.0;baroque;0.0752532561505065
